,package,description,category
40233,,"['faster', 'easier', 'lung', 'function', 'test', 'world', 'advanced', 'professional', 'spirometer', 'spiroclinic', 'digitalize', 'hospital', 'health', 'clinic', 'research', 'center', 'palm', 'hand', 'spiroclinic', 'spirometer', 'eliminate', 'barrier', 'remote', 'patient', 'engagement', 'allowing', 'healthcare', 'professional', 'make', 'accurate', 'diagnosis', 'comprehensively', 'evaluate', 'treatment', 'efficacy', 'extensive', 'range', 'predicted', 'value', 'calculated', 'gli', 'nhanes', 'ers/eccs', 'available', 'tailored', 'user', 'clinic', 'streamline', 'patient', 'management', 'collect', 'usable', 'repeatable', 'reliable', 'research', 'data', 'experience', 'simplified', 'spirometry', 'patient', 'patient', 'management', 'doctor', 'clinical', 'study', 'researcher', 'ats/ers', 'compatible', 'clinical', 'ultrasonic', 'spirometry', 'perform', 'forced', 'expiration', 'full-loop', 'test', 'svc', 'mvv', 'test', 'easily', 'accurately', 'observe', 'flow', 'volume', 'volume', 'time', 'graph', 'inspiratory/expiratory', 'curve', 'pre/post', 'bronchodilator', 'comparison', 'ultrasonic', 'sensor', 'technology', 'spiroclinic®', 'spirometer', 'include', 'ultrasonic', 'flow', 'measurement', 'technology', 'calibration-free', 'technology', 'compliance', 'spirometry', 'standard', 'at', 'er', 'released', 'european', 'respiratory', 'american', 'thoracic', 'society', 'spiroclinic®', 'implemented', 'io', 'window', 'device', 'api', 'sdk', 'integration', 'option', 'also', 'allow', 'custom', 'solution', 'clinic', 'real-time', 'testing', 'feedback', 'unlimited', 'number', 'patient', 'test', 'record', 'spirocloud', 'integration', 'error', 'code', 'detection', 'session', 'identification', 'grading', 'gdpr', 'compliant', 'intuitive', 'dashboard', 'spiroclinic®', 'simplifies', 'spirometry', 'patient', 'doctor', 'extensive', 'range', 'predicted', 'value', 'displayed', 'parameter', 'display', 'option', 'tailored', 'test', 'user', 'clinic', 'unlimited', 'number', 'patient', 'registered', 'spiroclinic®', 'device', 'disclaimer', 'spiroclinic', 'must', 'used', 'doctor', 'approval']",Medical
40298,,"['provides', 'complete', 'information', 'specialist', 'doctor', 'city', 'help', 'choose', 'doctor', 'easily', 'includes', 'name', 'information', 'clinic', 'hospital', 'address', 'information', 'access']",Medical
40327,,"['take', 'ultrasound', 'exam', 'guided', 'procedure', 'next', 'level', 'hasty', 'set-up', 'point-of-care', 'ultrasound', 'examination', 'crowded', 'operating', 'room', 'often', 'result', 'inadequate', 'ultrasound', 'screen', 'position', 'sonoeyes®', 'enables', 'clinician', 'freely', 'position', 'virtual', 'screen', 'close', 'patient', 'without', 'restriction', 'cable', 'physical', 'object', 'virtual', 'screen', 'configured', 'follow', 'gaze', 'thus', 'keeping', 'sonogram', 'line', 'sight', 'patient', 'addition', 'improving', 'ergonomics', 'clinical', 'work', 'environment', 'sonoeyes®', 'benefit', 'patient', 'reducing', 'needle', 'insertion', 'time', 'leading', 'successful', 'intervention', 'sonoeyes®', 'requires', 'purchase', 'sonoeyes®', 'box', 'license', 'available', 'via', '//incremed.com/sonoeyes', 'sonoeyes®', 'medical', 'product', 'may', 'used', 'qualified', 'trained', 'personnel', 'consulted', 'instruction']",Medical
40432,,"['op', 'clm', 'v.6.0', 'edetailing', 'allows', 'professional', 'access', 'platform', 'show', 'relevant', 'content', 'customer', 'tool', 'improve', 'knowledge', 'customer', 'using', 'different', 'interaction', 'adapt', 'message', 'using', 'several', 'channel', 'content', 'message', 'another', 'custom', 'preference', 'way', 'speed', 'management', 'updating', 'content', 'process', 'gained', 'knowledge', 'customer', 'interaction', 'used', 'improve', 'communication', 'selling', 'process', 'marketing', 'focus']",Medical
40454,,"['organ', 'transplant', 'united', 'state', 'built', 'architecture', 'unos', 'united', 'network', 'organ', 'sharing', 'ushrsa.gov', 'optn', 'organ', 'procurement', 'transplantation', 'network', 'give', 'patient', 'real', 'time', 'data', 'feed', 'realistic', 'waiting', 'time', 'individual', 'waiting', 'list', 'though-out', 'various', 'area', 'united', 'state', 'organ', 'transplant', 'provides', 'report', 'state', 'waiting', 'list', 'regional', 'waiting', 'list', 'current', 'surgery', 'center', 'approved', 'good', 'standing', 'public', 'ad']",Medical
40601,,"['welcome', 'pedi', 'medical', 'system', 'complete', 'erp/crm', 'system', 'pediatrician', 'organize', 'medical', 'office', 'moment', 'without', 'using', 'expensive', 'complex', 'solution', 'system', 'provides', 'flexibility', 'since', 'customize', 'according', 'need', 'keep', 'patient', 'history', 'allergy', 'schedule', 'appointment', 'click', 'offer', 'freedom', 'portability', 'depend', 'network', 'connection', 'since', 'everything', 'stored', 'locally', 'tablet', 'device', 'desktop', 'monitor', 'latest', 'pediatric', 'news', 'using', 'r', 'feeder', 'keep', 'everything', 'together', 'place']",Medical
41021,,"['improve', 'practice', 'flow', 'patient', 'experience', 'using', 'eclipboard', 'open', 'dental', 'software', 'provides', 'self-service', 'option', 'patient', 'check-in', 'complete', 'patient', 'form', 'device', 'provided', 'practice', 'patient', 'self-check-in', 'patient', 'identify', 'name', 'birth', 'date', 'appointment', 'time', 'patient', 'appointment', 'status', 'updated', 'arrived', 'patient', 'moved', 'virtual', 'waiting', 'room', 'within', 'open', 'dental', 'patient', 'form', 'patient', 'form', 'generated', 'sent', 'device', 'patient', 'confirmed', 'identity', 'appointment', 'time', 'specific', 'form', 'generated', 'patient', 'based', 'rule', 'set', 'office', 'automating', 'process', 'ensuring', 'necessary', 'form', 'completed', 'form', 'data', 'imported', 'software', 'becomes', 'part', 'patient', 'record', 'easy', 'simple', 'interface', 'ensures', 'patient', 'fill', 'necessary', 'information', 'quickly', 'easily', 'patient', 'picture', 'enabled', 'office', 'patient', 'take', 'photo', 'used', 'patient', 'photo', 'software', 'treatment', 'plan', 'presentation', 'qr', 'code', 'scan', 'feature', 'present', 'treatment', 'plan', 'software', 'patient', 'sign', 'acceptance', 'on-screen']",Medical
41098,,"['easily', 'upload', 'medical', 'file', 'computer', 'support', 'video', 'file', 'picture', 'pdf', 'report', 'doctor', 'secure', 'cloud-based', 'storage', 'access', 'give', 'access', 'access', 'medical', 'record', 'anywhere', 'world', 'internet', 'connection', 'healthcare', 'provider', 'internet', 'connection', 'address', 'doctor', 'participate', 'specific', 'medical', 'organization', 'mobile', 'available', 'android', 'io', 'device', 'subscription', 'secures', 'household', 'family', 'member', 'record']",Medical
41351,,"['tracker', 'ten', 'medical', 'equipment', 'full', 'featured', 'database', 'system', 'keep', 'track', 'type', 'medical', 'equipment', 'ideal', 'insurance', 'record', 'safety', 'inspection', 'maintenance', 'record', 'item', 'loan', 'much', 'added', 'bonus', 'easily', 'setup', 'field', 'suit', 'particular', 'practice', 'area', 'enter', 'specialized', 'manufacturer', 'equipment', 'type', 'needed', 'tracker', 'ten', 'medical', 'equipment', 'incorporates', 'powerful', 'search', 'engine', 'versatile', 'reporting', 'option', 'incorporating', 'full', 'color', 'image', 'easy', 'data', 'entry', 'item', 'service', 'history', 'tracking', 'item', 'loan', 'tracking', 'rich', 'text', 'format', 'note', 'comma', 'delimited', 'import', 'dealer', 'tracking', 'data', 'export', 'online', 'full', 'customization', 'data', 'graphing', 'multiple', 'data', 'view', 'unlimited', 'file', 'multiple', 'image', 'much', 'sample', 'field', 'include', 'manufacturer', 'category', 'location', 'condition', 'status', 'warranty', 'size', 'finance', 'company', 'model', 'serial', 'number', 'date', 'received', 'manufacture', 'date', 'barcode', 'color', 'weight', 'dimension', 'purchase', 'price', 'current', 'value', 'monthly', 'payment', 'total', 'service', 'cost', 'last', 'service', 'software', 'extremely', 'easy', 'medical', 'equipment', 'inventory', 'already', 'another', 'database', 'system', 'spreadsheet', 'problem', 'simply', 'save', 'existing', 'data', 'comma', 'delimited', 'format', 'import', 'tracker', 'ten', 'matter', 'minute', 'please', 'note', 'excel', 'spreadsheet', 'easily', 'saved', 'comma', 'delimited', 'format', 'importing', 'usually', 'quick', 'easy', 'please', 'note', 'trial', 'version', 'limited', 'record']",Medical
41423,,"['此', '可以查詢通過台灣食藥署許可藥品的資訊，比如英文名、成分、效用/副作用。搜尋藥品功能支援搜中文名、英文名、製造商。', '查詢到的藥品可加至書籤頁、可分享網址。', '可離線使用。']",Medical
41490,,"['freely', 'downloadable', 'however', 'in-app', 'purchase', 'required', 'unlock', 'content', 'complete', 'skeletal', 'system', 'content', 'always', 'freely', 'accessible', 'enabling', 'try', 'properly', 'anatomy', '3d', 'atlas', 'allows', 'study', 'human', 'anatomy', 'easy', 'interactive', 'way', 'simple', 'intuitive', 'interface', 'possible', 'observe', 'every', 'anatomical', 'structure', 'angle', 'anatomical', '3d', 'model', 'particularly', 'detailed', 'texture', '4k', 'resolution', 'subdivision', 'region', 'predefined', 'view', 'facilitate', 'observation', 'study', 'single', 'part', 'group', 'system', 'relationship', 'different', 'organ', 'anatomy', '3d', 'atlas', 'application', 'aimed', 'medical', 'student', 'doctor', 'physiotherapist', 'paramedic', 'nurse', 'athletic', 'trainer', 'anyone', 'interested', 'deepening', 'knowledge', 'human', 'anatomy', 'fantastic', 'tool', 'complement', 'classic', 'human', 'anatomy', 'book', 'anatomical', '3d', 'model', 'musculoskeletal', 'system', 'cardiovascular', 'system', 'nervous', 'system', 'respiratory', 'system', 'digestive', 'system', 'urogenital', 'system', 'male', 'female', 'endocrine', 'system', 'lymphatic', 'system', 'eye', 'ear', 'system', 'simple', 'intuitive', 'interface', 'rotate', 'zoom', 'model', '3d', 'space', 'option', 'hide', 'isolate', 'single', 'multiple', 'selected', 'model', 'filter', 'hide', 'display', 'system', 'search', 'function', 'easily', 'find', 'every', 'anatomical', 'part', 'bookmark', 'function', 'save', 'custom', 'view', 'smart', 'rotation', 'move', 'center', 'rotation', 'automatically', 'transparency', 'function', 'visualization', 'muscle', 'level', 'layer', 'superficial', 'one', 'deepest', 'one', 'selecting', 'model', 'pin', 'related', 'anatomical', 'term', 'show', 'description', 'muscle', 'origin', 'insertion', 'innervation', 'action', 'show/hide', 'ui', 'interface', 'useful', 'small', 'screen', 'multilingual', 'anatomical', 'term', 'user', 'interface', 'available', 'language', 'latin', 'english', 'french', 'german', 'italian', 'portuguese', 'russian', 'spanish', 'chinese', 'japanese', 'korean', 'anatomical', 'term', 'displayed', 'two', 'language', 'simultaneously']",Medical
41660,,"['smart', 'inventory', 'tool', 'software', 'tool', 'assist', 'user', 'create', 'room', 'inventory', 'database', 'smart', 'facility', 'software', 'e', 'optimizer', 'software', 'simplifies', 'inventory', 'process', 'making', 'easy', 'inventory', 'e', 'optimizer', 'choosing', 'correct', 'cleaning', 'procedure', 'production', 'room', 'entered']",Medical
42106,,"['carna', 'life', 'system', 'used', 'save', 'view', 'interpret', 'ecg', 'test', 'well', 'record', 'blood', 'glucose', 'level', 'weight', 'blood', 'pressure', 'temperature', 'measured', 'external', 'telemedical', 'device', 'main', 'module', 'cardiac', 'diagnostics', 'second', 'important', 'function', 'possibility', 'verify', 'result', 'patient', 'test', 'near', 'real', 'time', 'allows', 'doctor', 'continually', 'diagnose', 'patient', 'monitor', 'sugar', 'level', 'blood', 'pressure', 'fever', 'hypothermia', 'atrial', 'fibrillation', 'receives', 'alarm', 'life-threatening', 'event', 'ecg', 'event', 'application', 'thing', 'set', 'apart', 'carna', 'life', 'system', 'module', 'carna', 'life', 'pro', 'possibility', 'manage', 'system', 'user', 'internal', 'facility', 'allows', 'system', 'administrator', 'assign', 'patient', 'physician', 'individual', 'facility', 'department', 'medical', 'facility', 'set', 'role', 'type', 'test', 'measured', 'external', 'device', 'equipped', 'bluetooth', 'wi-fi', 'gsm', 'result', 'manually', 'entered', 'attachment', 'filling', 'form', 'include', 'among', 'thing', 'blood', 'morphology', 'cholesterol', 'spirometry', 'urinalysis', 'computed', 'tomography', 'module', 'intended', 'adult', 'system', 'ensures', 'creation', 'user', 'role', 'hence', 'administrator', 'patient', 'registrar', 'user', 'medical', 'education', 'technician', 'physician', 'user', 'must', 'medical', 'education']",Medical
42296,,"['logiq', 'photo', 'assistant', 'enables', 'approved', 'care', 'provider', 'take', 'photo', 'transfer', 'compatible', 'logiq', 'ultrasound', 'system', 'photo', 'captured', 'dicom', 'image', 'become', 'part', 'ultrasound', 'exam', 'photo', 'barcodes', 'qr', 'code', 'decoded', 'transferred', 'ultrasound', 'system', 'alphanumeric', 'string', 'logiq', 'photo', 'assistant', 'requires', 'general', 'electric', 'license', 'enable', 'connection', 'compatible', 'logiq', 'ultrasound', 'system', 'logiq', 'photo', 'assistant', 'requires', 'bluetooth', 'connectivity', 'compatible', 'logiq', 'ultrasound', 'system', 'logiq', 'e10', 'logiq', 'p9', 'r3', 'higher', 'logiq', 'p7', 'r3', 'higher']",Medical
42347,,"['nicu', 'calculator', 'medical', 'professional', 'medical', 'student', 'used', 'perform', 'calculation', 'commonly', 'performed', 'nicu', 'presented', 'international', 'journal', 'art', 'science', 'conference', 'held', 'harvard', 'medical', 'school', 'disclamer', 'application', 'meant', 'used', 'tool', 'calculation', 'commonly', 'performed', 'nicu', 'accuracy', 'calculation', 'tested', 'verified', 'user', 'exercise', 'caution', 'verify', 'calculation', 'via', 'mean', 'using', 'calculation', 'professional', 'setting']",Medical
42606,,"['may', 'measurement', 'month', 'mmm', 'global', 'synchronised', 'blood', 'pressure', 'screening', 'campaign', 'led', 'international', 'society', 'hypertension', 'ish', 'endorsed', 'world', 'hypertension', 'league', 'whl', 'objective', 'increase', 'public', 'awareness', 'issue', 'associated', 'high', 'blood', 'pressure', 'also', 'collect', 'scientific', 'evidence', 'influence', 'global', 'blood', 'pressure', 'screening', 'policy', 'make', 'screening', 'widely', 'available', 'around', 'world', 'preferred', 'method', 'authorised', 'mmm', 'volunteer', 'submit', 'data', 'collected', 'accordance', 'mmm', 'protocol', 'contribute', 'global', 'campaign', 'sign-in', 'submit', 'blood', 'pressure', 'record', 'required', 'create', 'account', 'sign', 'account', 'creation', 'process', 'requires', 'access', 'code', 'obtained', 'regional', 'may', 'measurement', 'month', 'administrator', 'location', 'would', 'location', 'learn', 'blood', 'pressure', 'measurement', 'taken', 'analysis', 'collected', 'data', 'permission', 'add', 'device', 'location', 'term', 'longitude', 'latitude', 'blood', 'pressure', 'record', 'upload', 'please', 'note', 'location', 'service', 'active', 'question', 'please', 'send', 'maymeasure.org', 'pc', 'model', 'description', 'problem']",Medical
42620,,"['pre-hospital', 'provider', 'forefront', 'patient', 'care', 'first', 'care', 'critical', 'link', 'successful', 'treatment', 'ill', 'injured', 'accessing', 'high-quality', 'patient', 'simulation', 'difficult', 'introducing', 'persim®', 'first', 'affordable', 'portable', 'realistic', 'patient', 'simulator', 'designed', 'specifically', 'pre-hospital', 'professional', 'software', 'show', 'demo', 'connected', 'persim®', 'controller', 'user', 'experience', 'high-quality', 'high-resolution', 'animation', 'complete', 'verbal', 'sound', 'continuous', 'sample', 'loop', 'access', 'full', 'feature', 'set', 'please', 'info', 'medcognition.com']",Medical
42793,,"['accessibility', 'link', 'desktop', 'naration', 'voice', 'comment', 'little', 'desktop', 'genuisoft', 'consulting', 'provide', 'generation', 'virtual', 'desktop', 'manager', 'create', 'handi', 'vocaldesktop', 'codename', 'handi', 'desktop', 'nibiru', 'project', 'infinity', 'virtual', 'desktop', 'family', 'multi', 'virtual', 'desktop', 'manager', 'functionality', 'window', 'suite', 'solution', 'contains', 'functionality', 'application', 'music', 'player', 'customized', 'mix', 'dj', 'player', 'note', 'application', 'sketch', 'draw', 'kid', 'r', 'reader', 'application', 'reading', 'news', 'custom', 'calculator', 'multi', 'virtual', 'desktop', 'configured', 'sound', 'graphical', 'animation', 'discover', 'experience', 'window', 'easy', 'smart', 'fun', 'quick', 'fun', 'surprise', 'performance', 'solution', 'generation', 'virtual', 'multi', 'desktop', 'manager', 'window', 'try', 'user', 'experience', 'without', 'buy', 'computer', 'expensive']",Medical
42800,,"['clinical', 'image', 'phone', 'tablet', 'take', 'hipaa-compliant', 'high-resolution', 'clinical', 'picture', 'attach', 'patient', 'chart']",Medical
42811,,"['creative', 'em', 'solution', 'technology', 'organization', 'focused', 'creating', 'effective', 'profitable', 'emergency', 'medical', 'community', 'implementation', 'next\xad', 'generation', 'software', 'high-yield', 'billing', 'creative', 'em', 'solution', 'fortunate', 'service', 'multitude', 'em', 'agency', 'understanding', 'unique', 'proud', 'accommodate', 'uniquely', 'customizable', 'professional', 'service', 'pc', 'tablet', 'releasing', 'industry', 'first', 'true', 'io', 'android', 'creative', 'em', 'epcr', 'unrivaled', 'nemsis', 'compliant', 'solution', 'by-providers-for', 'provider', 'user-centric', 'design', 'separate', 'creative', 'software', 'competitor', 'offer', 'expensive', 'system', 'built', 'strictly', 'behave', 'nemsis', 'data', 'dictionary', 'first', 'mission', 'develop', 'refine', 'extremely', 'user\xad', 'friendly', 'customizable', 'user', 'interface', 'bringing', 'product', 'market']",Medical
42840,,"['create', 'order', 'custom', 'order', 'form', 'go', 'capture', 'data', 'anywhere', 'even', 'offline', 'axiom', 'custom', 'seating', 'ki', 'mobility', 'already', 'robust', 'detailed', 'seating', 'system', 'market', 'another', 'reason', 'love', 'axiom', 'custom', 'seating', 'let', 'design', 'easy-to-use', 'order', 'form', 'submit', 'order', 'directly', 'ki', 'mobility', 'designed', 'work', 'tablet', 'take', 'wherever', 'go', 'ki', 'online', 'log', 'simple', 'user', 'interface', 'axiom', 'custom', 'seating', 'organized', 'layout', 'match', 'ki', 'mobility', 'paper', 'order', 'form', 'whether', 'building', 'seating', 'system', 'ground', 'simply', 'ordering', 'accessory', 'easy', 'find', 'part', 'looking', 'easy', 'setup', 'download', 'install', 'installed', 'tutorial', 'walk', 'design', 'order', 'form', 'copy', 'order', 'form', 'already', 'created', 'make', 'easy', 'show', 'option', 'usually', 'order', 'hide', 'keep', 'track', 'work', 'finish', 'order', 'started', 'problem', 'save', 'progress', 'begin', 'working', 'left', 'next', 'time', 'log', 'order', 'place', 'every', 'order', 'create', 'conveniently', 'stored', 'quote', 'order', 'dashboard', 'submit', 'order', 'go', 'directly', 'ki', 'mobility', 'customer', 'service', 'order', 'review', 'submission', 'order', 'processed', 'receive', 'notification', 'status', 'order', 'change', 'completed', 'available', 'offline', 'order', 'form', 'available', 'offline', 'work', 'done', 'matter']",Medical
